time_val,ssr
2021-07-09,23905275.717405975
2021-07-10,25132242.840114668
2021-07-11,11155524.46201079
2021-07-12,11033777.548357077
2021-07-13,19078571.83567368
2021-07-14,19436904.950328223
2021-07-15,10512251.762209259
2021-07-16,13216155.7345965
2021-07-17,10909008.54819423
2021-07-18,17985008.246011075
2021-07-19,23917795.79008667
2021-07-20,14731947.98224964
2021-07-21,9453226.304079624
2021-07-22,11180564.607372193
2021-07-23,18997407.226571202
2021-07-24,22474101.892008606
2021-07-25,24298578.69023765
2021-07-26,22949001.20058692
2021-07-27,5779232.56226014
2021-07-28,5174815.260433197
2021-07-29,2739013.5340706203
2021-07-30,15929557.69315531
2021-07-31,24130205.299014427
2021-08-01,11042412.081240319
2021-08-02,21529483.99458193
2021-08-03,23705386.28115892
2021-08-04,19468852.721996218
2021-08-05,10205725.844854167
2021-08-06,22579443.19318416
2021-08-07,20066362.397516567
2021-08-08,23068589.48101982
2021-08-09,13432019.056677552
2021-08-10,21422415.786829725
2021-08-11,20774394.09394241
2021-08-12,14910251.086288588
2021-08-13,19610890.78792555
2021-08-14,22990878.68507064
2021-08-15,20587024.73037606
2021-08-16,21614534.14348186
2021-08-17,20868078.77572559
2021-08-18,21002777.488704164
2021-08-19,8750807.054027885
2021-08-20,14138755.573170912
2021-08-21,19648451.00596765
2021-08-22,7576510.581906969
2021-08-23,18623531.952726822
2021-08-24,23423037.055876903
2021-08-25,23581912.46092856
2021-08-26,17476002.532543957
2021-08-27,20523129.18704007
2021-08-28,17202287.840145186
2021-08-29,8046660.897399497
2021-08-30,4719343.6508421805
2021-08-31,4220267.650190791
2021-09-01,14476365.808905676
2021-09-02,18857959.520506844
2021-09-03,16185571.593143435
2021-09-04,6613328.43878132
2021-09-05,5640648.309484106
2021-09-06,9283126.006279755
2021-09-07,21746210.769951303
2021-09-08,22156782.808549464
2021-09-09,21500990.03606723
2021-09-10,19000429.313080337
2021-09-11,20866351.86914894
2021-09-12,19817687.850479197
2021-09-13,20239916.50846973
2021-09-14,16720912.631904442
2021-09-15,20263661.473898645
2021-09-16,17270068.923278634
2021-09-17,10886990.489341963
2021-09-18,3020499.3060643114
2021-09-19,2222236.7410085853
2021-09-20,4557877.885925556
2021-09-21,20100468.802405372
2021-09-22,19537065.531773828
2021-09-23,9365154.068670556
2021-09-24,8557393.517443262
2021-09-25,2344847.107950622
2021-09-26,2039184.6438838542
2021-09-27,7445697.408725852
2021-09-28,3867546.9819103535
2021-09-29,18498762.952563975
2021-09-30,18132658.758314513
2021-10-01,12908766.363953084
2021-10-02,13362511.066967454
2021-10-03,2880188.146711629
2021-10-04,2270158.398510579
2021-10-05,2467025.748248497
2021-10-06,1748200.885718597
2021-10-07,12168786.895859243
2021-10-08,6533890.736255493
2021-10-09,5914363.001882878
2021-10-10,12682109.875767982
2021-10-11,17298131.15514917
2021-10-12,17079677.47320315
2021-10-13,15388172.481376033
2021-10-14,3731121.36235513
2021-10-15,8858738.715068411
2021-10-16,15891134.021824881
2021-10-17,16963543.005923543
2021-10-18,15314347.225224314
2021-10-19,11156387.915299114
2021-10-20,11730584.35203471
2021-10-21,13640974.752452008
2021-10-22,15575541.844942385
2021-10-23,15281967.726912158
2021-10-24,14746194.961506989
2021-10-25,14120191.327471942
2021-10-26,7766038.578694131
2021-10-27,14094287.728822216
2021-10-28,9093598.009492595
2021-10-29,11612722.978178456
2021-10-30,13518364.385509972
2021-10-31,12721828.727030896
2021-11-01,12646276.564302526
2021-11-02,4333380.030961262
2021-11-03,12177421.428742485
2021-11-04,12975252.26715405
2021-11-05,9863366.616033621
2021-11-06,6099573.73222842
2021-11-07,2547758.6307068095
2021-11-08,13797259.79763869
2021-11-09,12860412.97980693
2021-11-10,12508987.491458979
2021-11-11,12588856.920628967
2021-11-12,12393716.477467697
2021-11-13,12181306.968539944
2021-11-14,11923997.888619332
2021-11-15,9213618.016569657
2021-11-16,10127151.595616665
2021-11-17,11017803.66252308
2021-11-18,11347642.818662927
2021-11-19,10072322.311808078
2021-11-20,5420899.447605595
2021-11-21,9899631.654143237
2021-11-22,11671006.07514034
2021-11-23,11330373.752896441
2021-11-24,11213375.832328511
2021-11-25,10997944.236891624
2021-11-26,10832592.932177538
2021-11-27,10560173.419711253
2021-11-28,7861018.4404097935
2021-11-29,6354292.4522840595
2021-11-30,10752723.50300755
2021-12-01,10627091.049556378
2021-12-02,10546789.893742226
2021-12-03,10400866.288015436
2021-12-04,10254942.682288647
2021-12-05,10234651.530013029
2021-12-06,10190183.685664332
2021-12-07,8890254.760092244
2021-12-08,6129794.597319766
2021-12-09,8940766.77745921
2021-12-10,7761289.585608348
2021-12-11,6229091.72547705
2021-12-12,9914310.360044748
2021-12-13,10039511.086851757
2021-12-14,9690244.231724618
2021-12-15,9593105.736788146
2021-12-16,7432745.609400989
2021-12-17,10369781.969635766
2021-12-18,10101247.99696694
2021-12-19,9985113.529687334
2021-12-20,9943667.771847771
2021-12-21,9834009.204230597
2021-12-22,9613396.889063764
2021-12-23,3374946.8809213974
2021-12-24,8176178.8906481275
2021-12-25,10271348.294766806
2021-12-26,10546789.893742226
2021-12-27,10370645.42292409
2021-12-28,10268326.208257671
2021-12-29,10469942.551081374
2021-12-30,10322292.038777934
2021-12-31,9522992.10718866
2022-01-01,10308776.586770631
2022-01-02,10488582.056245934
2022-01-03,10287597.577144936
2022-01-04,9552383.385852892
2022-01-05,5969240.736934003
2022-01-06,9198391.367823392
2022-01-07,5801105.333987147
2022-01-08,9741697.798425447
2022-01-09,9368255.669515204
2022-01-10,4920663.648118898
2022-01-11,11107095.582253525
2022-01-12,4474175.547234314
2022-01-13,11688437.785244588
2022-01-14,9727866.60846581
2022-01-15,11404466.166385757
2022-01-16,11665529.876873937
2022-01-17,11982782.796573147
2022-01-18,11375507.112407763
2022-01-19,5604443.101748534
2022-01-20,8513747.464821279
2022-01-21,7903878.432538461
2022-01-22,3919631.2747900505
2022-01-23,5175243.988313498
2022-01-24,11174090.408620525
2022-01-25,11399711.69483713
2022-01-26,11966358.258496078
2022-01-27,11645215.316620717
2022-01-28,9548493.363676745
2022-01-29,12948372.74563042
2022-01-30,13146763.87661399
2022-01-31,13813254.342794076
2022-02-01,13886300.314768419
2022-02-02,13850425.665810606
2022-02-03,13540520.56577745
2022-02-04,13369359.590026923
2022-02-05,14152982.9461777
2022-02-06,10808428.324062578
2022-02-07,11985808.36937682
2022-02-08,14250233.50058141
2022-02-09,13585039.708460039
2022-02-10,14300371.5641851
2022-02-11,10793732.684730463
2022-02-12,13579853.012225173
2022-02-13,12118069.123365864
2022-02-14,12332452.567740263
2022-02-15,10820098.390591023
2022-02-16,15466081.542970896
2022-02-17,14682890.411506357
2022-02-18,10413374.9608404
2022-02-19,16980596.84355133
2022-02-20,16939103.273672413
2022-02-21,17029870.45778254
2022-02-22,17097729.73352202
2022-02-23,17376514.656145986
2022-02-24,16881185.165716425
2022-02-25,17108967.575364225
2022-02-26,17934084.501393918
2022-02-27,17744337.864135124
2022-02-28,13266057.890015872
2022-03-01,18373224.782612447
2022-03-02,18655467.502726324
2022-03-03,18363283.614828955
2022-03-04,18077583.09722517
2022-03-05,19280896.62371373
2022-03-06,15534373.04339661
2022-03-07,19213037.347974256
2022-03-08,18946354.716564972
2022-03-09,18232751.759584866
2022-03-10,18920853.46007689
2022-03-11,17029006.008410063
2022-03-12,3643007.4755972773
2022-03-13,11534133.57225737
2022-03-14,20249079.92088844
2022-03-15,19538070.312025763
2022-03-16,10924696.76466079
2022-03-17,7765998.757628313
2022-03-18,15971352.201183945
2022-03-19,14882578.21654864
2022-03-20,17322486.570366148
2022-03-21,13441973.337315027
2022-03-22,18433736.238685865
2022-03-23,21110935.94524842
2022-03-24,16882914.06446138
2022-03-25,4472014.423803119
2022-03-26,20311320.275706813
2022-03-27,23165732.103627242
2022-03-28,22211812.22109841
2022-03-29,16534108.742666744
2022-03-30,18546546.88179417
2022-03-31,17427084.944435913
2022-04-01,23282000.544225454
2022-04-02,21925247.25412215
2022-04-03,23390921.16515761
2022-04-04,22960425.377663855
2022-04-05,22886082.731630795
2022-04-06,16719533.133063149
2022-04-07,23699529.591132045
2022-04-08,23138501.9483942
2022-04-09,22007369.944507502
2022-04-10,23466992.70993562
2022-04-11,20798437.497097835
2022-04-12,14756800.832853176
2022-04-13,22900778.37096291
2022-04-14,18023555.011445332
2022-04-15,22830757.971792243
2022-04-16,25428428.336086877
2022-04-17,20167389.45518932
2022-04-18,21903203.795123972
2022-04-19,25235656.12602441
2022-04-20,24873884.063642614
2022-04-21,24313288.64559101
2022-04-22,16789121.30754758
2022-04-23,25313024.344861142
2022-04-24,19196612.809897184
2022-04-25,16201727.958949177
2022-04-26,13752310.662034418
2022-04-27,19714850.208697394
2022-04-28,6406652.1194075765
2022-04-29,18066345.255382963
2022-04-30,17950941.26415723
2022-05-01,26658972.01780848
2022-05-02,26007177.190960504
2022-05-03,26261325.306468867
2022-05-04,26372839.275518455
2022-05-05,25804463.813114554
2022-05-06,21404416.507204503
2022-05-07,9278785.159463791
2022-05-08,5068052.266126297
2022-05-09,4857991.068614285
2022-05-10,22800070.01906929
2022-05-11,13607515.39214445
2022-05-12,7917277.397811861
2022-05-13,25128464.40383721
2022-05-14,18309687.753735356
2022-05-15,26578146.00148184
2022-05-16,26482192.121136844
2022-05-17,27405424.050942726
2022-05-18,25702026.56247598
2022-05-19,23374064.402394295
2022-05-20,26685769.94835528
2022-05-21,27304283.47436287
2022-05-22,26373703.724890932
2022-05-23,25573655.83066308
2022-05-24,24551012.223022297
2022-05-25,23708174.084856816
2022-05-26,27987198.47862003
2022-05-27,27852344.37651355
2022-05-28,27108485.691496734
2022-05-29,23177834.394841924
2022-05-30,28371014.0
2022-05-31,26783020.502758987
2022-06-01,27472418.877309725
2022-06-02,24640914.95775995
2022-06-03,25193298.10677302
2022-06-04,20784606.307138197
2022-06-05,25879670.908520088
2022-06-06,25750867.95202095
2022-06-07,26991352.801526044
2022-06-08,26051696.333643094
2022-06-09,21544025.08085961
2022-06-10,12952262.767806571
2022-06-11,24942175.564068332
2022-06-12,19486635.57436336
2022-06-13,21622257.74906881
2022-06-14,25091725.305506922
2022-06-15,25894798.772538442
2022-06-16,24474508.45355805
2022-06-17,26323133.436601
2022-06-18,25105556.49546656
2022-06-19,27144360.34045455
2022-06-20,25887450.952872384
2022-06-21,25148346.739404194
2022-06-22,19338814.73166972
2022-06-23,25832126.19303383
2022-06-24,27578313.92543821
2022-06-25,25010467.064494044
2022-06-26,13088845.768658001
2022-06-27,11141241.332466383
2022-06-28,16840988.269896224
2022-06-29,18970127.0743081
2022-06-30,21129521.606756687
2022-07-01,22327216.212324146
2022-07-02,22601678.888085727
2022-07-03,15142345.252978103
2022-07-04,17211404.8260028
2022-07-05,11582542.737116104
2022-07-06,7316052.859253818
2022-07-07,27150411.48606189
2022-07-08,26645140.827848837
2022-07-09,22045837.941582747
2022-07-10,5836115.533572482
2022-07-11,15558577.625825979
2022-07-12,10920374.517798403
2022-07-13,13214190.927667227
2022-07-14,20099097.954763606
2022-07-15,22975553.24168221
2022-07-16,7121983.975132638
2022-07-17,25402927.079598792
2022-07-18,22624586.796456378
2022-07-19,5611358.696728354
2022-07-20,11742898.095710665
2022-07-21,24507789.754398428
2022-07-22,16397525.741815312
2022-07-23,19325847.991082557
2022-07-24,26040458.49180089
2022-07-25,24182756.79034692
2022-07-26,14490982.65081637
2022-07-27,20160906.08489574
2022-07-28,6863945.837448129
2022-07-29,19265336.53500914
2022-07-30,19135669.129137527
2022-07-31,20595291.894565642
2022-08-01,22097704.903931394
2022-08-02,20906925.893343754
2022-08-03,21802495.443230353
2022-08-04,22357904.165047094
2022-08-05,23131154.128728144
2022-08-06,20240435.427163664
2022-08-07,18655035.27804008
2022-08-08,5039525.436834542
2022-08-09,4565807.180716919
2022-08-10,7663129.282303501
2022-08-11,17389481.396733146
2022-08-12,17922414.434865475
2022-08-13,14228622.266269475
2022-08-14,16573873.413800705
2022-08-15,19989745.109145213
2022-08-16,21571255.236092646
2022-08-17,22995435.57724919
2022-08-18,12461687.748925637
2022-08-19,6299028.172534138
2022-08-20,13692663.655333476
2022-08-21,21393610.890048537
2022-08-22,8037003.635899982
2022-08-23,23517562.998225547
2022-08-24,19127889.08478523
2022-08-25,14673813.693095343
2022-08-26,21493454.79256968
2022-08-27,21221585.46492553
2022-08-28,2262914.052437082
2022-08-29,12345851.533013662
2022-08-30,16384991.225914389
2022-08-31,21349956.19673843
2022-09-01,20584054.052723438
2022-09-02,21798173.196367968
2022-09-03,13388377.476221427
2022-09-04,21215534.31931819
2022-09-05,21608858.783795413
2022-09-06,22764627.59479772
2022-09-07,23026987.979344614
2022-09-08,20541263.808785804
2022-09-09,18597117.170084096
2022-09-10,20172143.92673795
2022-09-11,18590633.799790516
2022-09-12,20919892.633930914
2022-09-13,18702147.768840104
2022-09-14,11604153.97142804
2022-09-15,12327698.096191637
2022-09-16,19963379.403284654
2022-09-17,20321693.66817654
2022-09-18,20187704.015442543
2022-09-19,19842356.491137814
2022-09-20,12877920.121773513
2022-09-21,20258588.86398569
2022-09-22,18929930.1784879
2022-09-23,21266536.832294356
2022-09-24,15819641.336314159
2022-09-25,20200670.756029703
2022-09-26,19541095.884829435
2022-09-27,18205089.379665587
2022-09-28,19449896.47603307
2022-09-29,18746666.91152269
2022-09-30,17603432.61642131
2022-10-01,2809678.2805290483
2022-10-02,8199087.893239498
2022-10-03,2538241.17757114
2022-10-04,12839452.124698266
2022-10-05,12898234.68202673
2022-10-06,10886228.767585546
2022-10-07,18042572.897639833
2022-10-08,15834769.200332513
2022-10-09,18001511.552447155
2022-10-10,18154951.3160619
2022-10-11,17941864.545746215
2022-10-12,15730170.826262746
2022-10-13,14276599.20644197
2022-10-14,11411813.986051815
2022-10-15,15592723.376038838
2022-10-16,11334445.767215086
2022-10-17,16946883.31802471
2022-10-18,16750653.310472336
2022-10-19,16418272.52675477
2022-10-20,15458301.498618599
2022-10-21,15119869.56929369
2022-10-22,15343329.732079104
2022-10-23,15270715.984791
2022-10-24,15108199.502765246
2022-10-25,14159898.54115752
2022-10-26,7059311.395628026
2022-10-27,11466274.296517892
2022-10-28,13421226.552375568
2022-10-29,9869636.305552104
2022-10-30,10482098.685952354
2022-10-31,7376996.540013475
2022-11-01,13850857.890496844
2022-11-02,12653595.509615622
2022-11-03,4392485.081535198
2022-11-04,12194572.892830115
2022-11-05,13043462.176602937
2022-11-06,10739272.374264386
2022-11-07,12611669.715050468
2022-11-08,12422355.302477915
2022-11-09,7125873.997308786
2022-11-10,7852011.470189816
2022-11-11,6440365.644934196
2022-11-12,3729020.1881587803
2022-11-13,10837387.378040573
2022-11-14,11745491.443828098
2022-11-15,11953391.517908916
2022-11-16,9113675.329320606
2022-11-17,11499123.372672034
2022-11-18,5286325.732676845
2022-11-19,8760979.985349819
2022-11-20,6343979.539902964
2022-11-21,1771906.8088699114
2022-11-22,5534854.927264102
2022-11-23,10195101.494289853
2022-11-24,10659743.031996462
2022-11-25,10645479.617350586
2022-11-26,8549189.889092851
2022-11-27,2422404.961659167
2022-11-28,1612415.8996478282
2022-11-29,5894465.8662147075
2022-11-30,8199952.342611976
2022-12-01,10954520.26801126
2022-12-02,10466106.372561522
2022-12-03,7686901.640046629
2022-12-04,8336535.343463408
2022-12-05,10349837.93196331
2022-12-06,10027830.54071547
2022-12-07,9568375.699243724
2022-12-08,8945107.701687507
2022-12-09,9338864.390850972
2022-12-10,10206771.560818296
2022-12-11,10259070.74785318
2022-12-12,10349837.93196331
2022-12-13,10320878.877985315
2022-12-14,10175219.158722872
2022-12-15,9738672.225621777
2022-12-16,8353824.330912956
2022-12-17,10422883.90393765
2022-12-18,10058086.268752182
2022-12-19,10052035.123144839
2022-12-20,7879241.625422855
2022-12-21,9376900.163239978
2022-12-22,10301428.767104574
2022-12-23,10200720.415210955
2022-12-24,10276359.73530273
2022-12-25,9004322.483702213
2022-12-26,10111249.905159542
2022-12-27,9564917.901753817
2022-12-28,10374906.963765156
2022-12-29,10348541.257904593
2022-12-30,10388738.153724793
2022-12-31,10312135.306794383
2023-01-01,8143013.781357055
2023-01-02,10249020.839293275
2023-01-03,10301177.933964329
2023-01-04,9728326.48240915
2023-01-05,9461843.175182255
2023-01-06,10858689.063557435
2023-01-07,10632967.18325834
2023-01-08,10526899.814263424
2023-01-09,10796889.480795935
2023-01-10,10936705.558107413
2023-01-11,8929314.85564167
2023-01-12,3978773.8110236432
2023-01-13,2573162.024384422
2023-01-14,7387831.645909789
2023-01-15,11268056.512488222
2023-01-16,11375438.766222741
2023-01-17,9773032.563555766
2023-01-18,12138510.210107647
2023-01-19,12114403.989881529
2023-01-20,12423840.198602231
2023-01-21,11149716.885923646
2023-01-22,11897886.302759677
2023-01-23,5858182.3988343645
2023-01-24,13363106.19759439
2023-01-25,12915607.091215018
2023-01-26,8685622.883901287
2023-01-27,13351272.234937932
2023-01-28,13385897.5330809
2023-01-29,13362229.607767984
2023-01-30,13424905.78035589
2023-01-31,13289910.947089635
2023-02-01,13338999.977368273
2023-02-02,10110519.646721404
2023-02-03,12417265.774904199
2023-02-04,14004331.655609101
2023-02-05,13812358.48362657
2023-02-06,13152286.344344165
2023-02-07,13426658.960008698
2023-02-08,12909909.25734339
2023-02-09,4544174.249054387
2023-02-10,14294044.593235707
2023-02-11,9097181.807398085
2023-02-12,3526891.7555122506
2023-02-13,15430981.598082025
2023-02-14,13027810.588994762
2023-02-15,15518640.580722451
2023-02-16,14927380.74281278
2023-02-17,12152097.352416912
2023-02-18,10413381.431744073
2023-02-19,16673547.677010056
2023-02-20,16515323.213344088
2023-02-21,16304941.655007066
2023-02-22,13128618.419031251
2023-02-23,15744362.461021546
2023-02-24,12200309.792869147
2023-02-25,17568984.184682
2023-02-26,17610183.906523
2023-02-27,17335811.29085847
2023-02-28,16638484.083953885
2023-03-01,17904279.79328163
2023-03-02,18211962.822349522
2023-03-03,16373753.956379801
2023-03-04,17729838.41782718
2023-03-05,18719508.331837587
2023-03-06,18536301.058119096
2023-03-07,18303566.459208768
2023-03-08,18955749.29005353
2023-03-09,19544817.65339719
2023-03-10,18993442.652588915
2023-03-11,14873470.46848892
2023-03-12,20793519.86111005
2023-03-13,20670358.990500253
2023-03-14,19930078.88210186
2023-03-15,19602234.28702667
2023-03-16,9661705.655602425
2023-03-17,13361353.017941581
2023-03-18,19849870.912985872
2023-03-19,19883619.621302433
2023-03-20,15452896.343742132
2023-03-21,20395986.374835722
2023-03-22,17894199.01027798
2023-03-23,19972155.193769265
2023-03-24,19925695.93296984
2023-03-25,14838845.17034595
2023-03-26,22299939.477785762
2023-03-27,22114979.024414465
2023-03-28,21937031.2896544
2023-03-29,22581324.81206153
2023-03-30,22522593.293692444
2023-03-31,21296682.421466094
2023-04-01,19815683.909756105
2023-04-02,22017677.553683594
2023-04-03,4296099.328181984
2023-04-04,1921855.7833660617
2023-04-05,9360597.050232563
2023-04-06,11594586.222823806
2023-04-07,24295934.51250825
2023-04-08,24073718.991514772
2023-04-09,23434246.71315287
2023-04-10,22924948.024011996
2023-04-11,20286412.64653519
2023-04-12,23797154.90128423
2023-04-13,16696339.012496566
2023-04-14,19663157.279961765
2023-04-15,16590709.938414853
2023-04-16,24942857.804394588
2023-04-17,22140400.12938019
2023-04-18,24273581.47193494
2023-04-19,24003153.51048923
2023-04-20,5976960.320312142
2023-04-21,5578550.244211407
2023-04-22,9663020.540342031
2023-04-23,3472543.186275188
2023-04-24,11034445.323751487
2023-04-25,23862460.843351346
2023-04-26,25032269.96668782
2023-04-27,24052680.83568107
2023-04-28,21536429.73898766
2023-04-29,26709624.599512365
2023-04-30,26212598.167941153
2023-05-01,25063388.905525174
2023-05-02,17969147.440435544
2023-05-03,11686628.154596252
2023-05-04,2411431.201412838
2023-05-05,7275189.853216843
2023-05-06,21663096.968903072
2023-05-07,26630731.51513598
2023-05-08,26197696.140892282
2023-05-09,22669422.089615155
2023-05-10,20577440.468901403
2023-05-11,21166947.12715826
2023-05-12,26510200.4140054
2023-05-13,26671492.94206378
2023-05-14,25994765.596079692
2023-05-15,26788079.388975546
2023-05-16,26399750.09587846
2023-05-17,22547576.103744965
2023-05-18,18665159.762600522
2023-05-19,24925326.0078665
2023-05-20,11078274.8150717
2023-05-21,11428472.4507202
2023-05-22,27722085.849009275
2023-05-23,26241525.63221249
2023-05-24,26612323.12878149
2023-05-25,17984049.467484415
2023-05-26,15243829.670144716
2023-05-27,4248325.182642952
2023-05-28,3857366.120066654
2023-05-29,10464223.64167552
2023-05-30,10775851.324962232
2023-05-31,22113225.844761655
2023-06-01,27239084.854660533
2023-06-02,23727466.01008509
2023-06-03,22671175.269267965
2023-06-04,22298624.59304616
2023-06-05,24965210.844967898
2023-06-06,27051056.33689682
2023-06-07,23607811.49878091
2023-06-08,28777500.0
2023-06-09,27769421.699635107
2023-06-10,27266697.43419227
2023-06-11,24587838.924700867
2023-06-12,25656401.923087653
2023-06-13,24636489.660066303
2023-06-14,26975231.316912852
2023-06-15,28006539.24767746
2023-06-16,21685888.30438958
2023-06-17,17783748.692151044
2023-06-18,17228429.03712395
2023-06-19,7409308.096656693
2023-06-20,26383533.18408998
2023-06-21,27957888.512312025
2023-06-22,28286609.69721362
2023-06-23,27307020.566206865
2023-06-24,25995642.185906097
2023-06-25,19763088.52017185
2023-06-26,21241018.96748942
2023-06-27,23698100.250900548
2023-06-28,11629649.815879976
2023-06-29,25107218.396845385
2023-06-30,28254614.16854986
2023-07-01,24980551.166929975
2023-07-02,22178531.78682877
2023-07-03,16064317.747659098
2023-07-04,13119414.225854006
2023-07-05,27786076.906336788
2023-07-06,23855448.124740113
2023-07-07,26709624.599512365
2023-07-08,25345650.829627343
2023-07-09,24997206.373631656
2023-07-10,19754760.91682101
2023-07-11,18491156.682059277
2023-07-12,6224158.651358142
2023-07-13,12870462.7151552
2023-07-14,25417531.195392493
2023-07-15,25027448.7226426
2023-07-16,26466809.217598386
2023-07-17,26051743.934795972
2023-07-18,25428488.568222545
2023-07-19,23656462.234146345
2023-07-20,22069834.648354646
2023-07-21,12464163.330616826
2023-07-22,18130439.968493927
2023-07-23,23676623.800153643
2023-07-24,23137082.762001827
2023-07-25,22036524.234951284
2023-07-26,21624088.721628085
2023-07-27,24350721.376658514
2023-07-28,16101572.81528128
2023-07-29,7173067.138440747
2023-07-30,10086851.721408488
2023-07-31,16606926.850203332
2023-08-01,21013105.612624317
2023-08-02,18378076.59445313
2023-08-03,22687392.181056444
2023-08-04,22327113.762404293
2023-08-05,15551074.404299408
2023-08-06,19910793.905920967
2023-08-07,19459350.145322777
2023-08-08,23288294.50705656
2023-08-09,23853256.650174104
2023-08-10,24128067.560751833
2023-08-11,21791079.083558094
2023-08-12,5326968.964033388
2023-08-13,22944233.000192888
2023-08-14,24109659.174397346
2023-08-15,23278652.018966112
2023-08-16,23979485.58517631
2023-08-17,21131006.94427569
2023-08-18,12230990.436793294
2023-08-19,17201254.752505418
2023-08-20,12656574.797512561
2023-08-21,13362667.902681187
2023-08-22,22899965.213959474
2023-08-23,23359298.282995306
2023-08-24,16045909.36130461
2023-08-25,20935089.11807434
2023-08-26,8434479.898636468
2023-08-27,3366475.817280272
2023-08-28,15549759.519559802
2023-08-29,21761713.32437355
2023-08-30,22199569.942662477
2023-08-31,21896708.157639805
2023-09-01,17869654.49513866
2023-09-02,18602921.88492582
2023-09-03,21195436.296516404
2023-09-04,20750566.959616244
2023-09-05,20569989.455376968
2023-09-06,21400120.020981796
2023-09-07,20042720.674794808
2023-09-08,18720823.21657719
2023-09-09,17138578.579917513
2023-09-10,15375756.439018557
2023-09-11,12975215.199410507
2023-09-12,10892876.0667872
2023-09-13,21818691.663089827
2023-09-14,22102706.766844805
2023-09-15,21277397.4452852
2023-09-16,20603299.86878033
2023-09-17,19113097.163893096
2023-09-18,17438810.59546097
2023-09-19,4213699.884499984
2023-09-20,18618262.206887893
2023-09-21,20434556.327197507
2023-09-22,18581445.434178915
2023-09-23,10106136.697589383
2023-09-24,2482873.272264784
2023-09-25,11932073.305989444
2023-09-26,9541174.55447184
2023-09-27,7976023.419427044
2023-09-28,16334307.41419161
2023-09-29,16982107.295904353
2023-09-30,18943915.327397075
2023-10-01,18643683.311853617
2023-10-02,15943786.646528514
2023-10-03,15322284.459607897
2023-10-04,13736533.4636426
2023-10-05,14786249.780761696
2023-10-06,5908586.31385261
2023-10-07,11473616.82678002
2023-10-08,15494096.065583132
2023-10-09,17812237.86150918
2023-10-10,17177586.8271925
2023-10-11,15684316.057912854
2023-10-12,9740160.445065606
2023-10-13,15971399.226060249
2023-10-14,16869903.798124608
2023-10-15,16547757.036921045
2023-10-16,16116036.54741695
2023-10-17,15575618.919438727
2023-10-18,12610115.536713134
2023-10-19,10432666.407924967
2023-10-20,16505242.43034044
2023-10-21,15544499.980601376
2023-10-22,15319216.395215483
2023-10-23,14783620.011282483
2023-10-24,14834462.22121393
2023-10-25,14408439.565581463
2023-10-26,14475498.687301388
2023-10-27,14778798.767237261
2023-10-28,13958748.98463608
2023-10-29,13774665.121091187
2023-10-30,13296923.665700868
2023-10-31,13544560.29166007
2023-11-01,13295608.780961262
2023-11-02,12966887.596059667
2023-11-03,6922362.44808913
2023-11-04,12561464.801347699
2023-11-05,1125473.9260777961
2023-11-06,13544560.29166007
2023-11-07,12999321.419636624
2023-11-08,12227484.077487677
2023-11-09,11094491.726860179
2023-11-10,11623513.687095147
2023-11-11,11701530.181645125
2023-11-12,12709608.482010018
2023-11-13,11201873.9805947
2023-11-14,11979409.156615274
2023-11-15,7456643.947282523
2023-11-16,12062685.190123677
2023-11-17,12248083.938408177
2023-11-18,11759823.405101009
2023-11-19,11534539.819715114
2023-11-20,11265865.037922211
2023-11-21,10845101.921248168
2023-11-22,10178893.653180934
2023-11-23,11643236.958189242
2023-11-24,11304873.2851972
2023-11-25,4520506.323741473
2023-11-26,10417764.380876094
2023-11-27,10629022.52903952
2023-11-28,10629899.118865924
2023-11-29,10776727.914788637
2023-11-30,10809600.033278797
2023-12-01,10796012.89096953
2023-12-02,10671537.135620127
2023-12-03,10547937.970097126
2023-12-04,10263046.276515745
2023-12-05,10131119.507641904
2023-12-06,10295918.395005904
2023-12-07,10037324.396216648
2023-12-08,9970265.274496723
2023-12-09,9657761.001383606
2023-12-10,3349820.610578591
2023-12-11,5735898.118050972
2023-12-12,9833078.966664456
2023-12-13,2370669.7744850386
2023-12-14,1867945.5090421997
2023-12-15,6605475.225843992
2023-12-16,10458087.51289069
2023-12-17,10365607.286205042
2023-12-18,8183336.9133716505
2023-12-19,10039077.575869456
2023-12-20,10430036.638445754
2023-12-21,10591329.166504137
2023-12-22,10472989.539939562
2023-12-23,10152157.663475607
2023-12-24,10471236.360286754
2023-12-25,10130242.917815499
2023-12-26,8955612.550433798
2023-12-27,6991174.749461864
2023-12-28,9945282.464444201
2023-12-29,7693761.495324874
2023-12-30,5286645.832018791
2023-12-31,5286645.832018791
